Latitude,Longitude,Tweets
24,91,"Union Health Secretary and Chairman, Empowered Group on Vaccine Administration (Co-WIN) chair meet on COVID vaccination of Age-Appropriate Groups with States and UTsvaccine _INDIA _India _India "
24,91,WHO chief  thanks PM  Ji for sharing COVIDVaccine doses under COVAX programme.BJPNAMOIndiaFightsCoronaAtmaNirbharBharatlargestVaccinationdriveUnite2FightCoronaNewIndia
24,91,A taboo-breaking and inspiring story :) Thanks government 
24,91,Bangladesh unique example of containing Covid19  chief
24,91,RT : SecondShot of vaccine taken by doctors in AGMC and asked all to be part of the  LargestVaccineDrive. vaccinated said @'
24,91,"12 States/UTs have administered second vaccine dose to more than 80% of the eligible HCWs. These are Ladakh, Himachal Pradesh, Nagaland, DandD, AandN Islands, Lakshadweep, Kerala, Gujarat, Tripura, Telangana, Uttarakhand, Sikkim._INDIA  _India _India "
24,91,"Eight States account for 61% of the total second vaccine doses. Karnataka vaccinated maximum number of HCWs for second dose i.e. 11.08% (1,79,124)._INDIA  _India _India "
24,91,"Out of total1,26,71,163vaccine doses, 1,10,54,815 (HCWs and FLWs) have received 1st dose of vaccine and total 16,16,348 HCWs have received the 2nd dose of vaccine._INDIA  _India _India "
24,91,RT : SecondShot of vaccine taken by doctors in AGMC and asked all to be part of the  LargestVaccineDrive. vaccinated said @'
24,91,RT : SecondShot of vaccine taken by doctors in AGMC and asked all to be part of the  LargestVaccineDrive. vaccinated said @'
24,91,RT : SecondShot of vaccine taken by doctors in AGMC and asked all to be part of the  LargestVaccineDrive. vaccinated said @'
24,91,RT : SecondShot of vaccine taken by doctors in AGMC and asked all to be part of the  LargestVaccineDrive. vaccinated said @'
24,91,SecondShot of vaccine taken by doctors in AGMC and asked all to be part of the  LargestVaccineDrive. vaccinated said  senior medicine specialist of AGMC and asked all to come forward and take vaccine as it is safe with no adverse effects.  
24,91,"Update on COVID-19 Vaccination- Day 40More than 1.23 Cr COVID19 vaccine doses administered2.01 L vaccine doses given till 6 pm today; 83,354 HCWs received second dose of vaccine today_India _INDIA   "
24,91,"SheikhRehana, daughter of Bangabandhu SheikhMujiburRahman and younger sister of Prime Minister SheikhHasina, received the first dose of Covid-19 vaccine today Bangladesh "
24,91,Many Westernmedia outlets could not stomach the Bangladesh government's tremendous success and started mindless criticism of its performance in tackling the pandemic. Read 
24,91,"Municipal Commissioner, Agartala Municipal Corporation appealing to all to get their 2nd dose of Covid Vaccine after 28 days of getting the 1st dose.  "
24,91,"Out of total 1,21,65,598 vaccine doses, 1,07,67,198 (HCWs and FLWs) have received 1st dose of vaccine and total 13,98,400 HCWs have received the 2nd dose of vaccine.coronavirus _INDIA _India  "
24,91,Full videos link 
24,91,"A second shipment of 2 million COVID19Vaccine has reached Bangladesh. With the latest shipment, a total of 9 million doses of the Oxford AstraZeneca coronavirus Caccine produced by the  have been handed over to Bangladesh."
24,91,"A second shipment of 2 million COVID19Vaccine has reached Bangladesh. With the latest shipment, a total of 9 million doses of the Oxford AstraZeneca coronavirus Caccine produced by the  have been handed over to Bangladesh."
24,91,"Children and Pregnant Women who missed Immunisation during the COVID-19 pandemic will be identified to catch up with vaccine dosesMore than 29,000 children and 5,000 pregnant women covered on Day 1_INDIA _India _India  "
24,91,"61.15% of the second vaccine doses are concentrated in 8 States. Karnataka alone accounts for 11.13% (1,40,076 doses). CoronaVirusUpdates _INDIA  _India _India "
24,91,"Out of total 1,17,45,552 vaccine doses, 1,04,87,375 (HCWs and FLWs) have received 1st dose of vaccine and total 12,58,177 HCWs have received the 2nd dose of vaccine.51.66% of the total vaccine doses are concentrated in 7 States. _INDIA  _India "
24,91,"As per the number of people who received at least one dose of Covid-19 vaccine, as of February 20, Bangladesh holds11th positionin the global vaccination race -- ahead of Spain, Poland and Canada.Bangladesh COVID19 COVIDVaccine AstraZeneca "
24,91,"60.17% of the total vaccine doses are concentrated in 7 States. Karnataka alone accounts for 11.8% (1,14,043 doses). CoronaVirusUpdates _INDIA  _India "
24,91,"Out of total 1,11,16,854 vaccine doses, 1,01,49,002 (HCWs and FLWs) received 1st dose of vaccine and total 9,67,852 HCWs received 2nd dose of vaccine.CoronaVirusUpdates _INDIA  _India "
24,91,2 nd and last dose of Covid vaccine is done. 
24,91, have you taken the vaccine? Any mumbo jumbo?'
24,91,"Update on COVID-19 Vaccination- Day 36More than 1.08 Cr COVID19 vaccine doses administered1.86 L vaccine doses given till 6 pm today; 89,741 HCWs received second dose of vaccine today_INDIA  _India _India "
24,91,"Kerala, Maharashtra, Punjab, Chhattisgarh and MP witnesses an upsurge in Daily New CasesMore than 1.07 crore vaccine doses administered against COVID19_INDIA  _India _India "
24,91,"Kerala, Maharashtra, Punjab, Chhattisgarh and MP witnesses an upsurge in Daily New CasesMore than 1.07 crore vaccine doses administered against COVID19No new COVI _INDIA _India  "
24,91,My domain 
24,91,Alhamdulillah By the grace of AllahFirst dose complete in Covid-19 Vaccine Bangladesh Government to Give this opportunitySo I request  everyone to take your vaccine ASAP 
24,91,"7 States account for 60.85% of the second vaccine doses administered in India. Telangana leads all the states with a 12% share of second doses (73,281 beneficiaries) administered in the country.IndiaFightsCorona _INDIA _India  "
24,91,"The country is witnessing a progressive increase in the vaccination day by day.8 States account for 57.47% of the total vaccine doses administered in India. Uttar Pradesh alone accounts for 10.5% (10,70,895).IndiaFightsCorona _INDIA_India "
24,91,India crosses a landmark milestone- More than 1 crore vaccine doses administered against COVID19No new COVID19 Fatality reported in 16 States/UTs in the last 24 hoursIndiaFightsCorona _INDIA _India  
24,93,"The world's richest countries bought one billion more doses than their citizens need, a new study finds. The surplus of vaccine doses would be sufficient to vaccinate the entire adult population of Africa "
25,73,"Vaccine-based tourism, hmm? What do you think? "
25,73,"Ppl now days need psychiatrist more than corona vaccine , I guess "
25,76, Today i Got Second Dose of COVID-19 Vaccine.  
25,79,"RT : 1.1 TMC leaders went and got vaccine out of turn, without even thinking about the well being of the commoners. Vaccines'"
25,79,"RT : 1.1 TMC leaders went and got vaccine out of turn, without even thinking about the well being of the commoners. Vaccines'"
25,80,"RT : 1.1 TMC leaders went and got vaccine out of turn, without even thinking about the well being of the commoners. Vaccines'"
25,80,"RT : 1.1 TMC leaders went and got vaccine out of turn, without even thinking about the well being of the commoners. Vaccines'"
25,85,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance"
25,85,"Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system Ayurveda.Patanjalis_EvidenceBased_Medicine4Corona PatanjaliCoronil'"
25,86,_IAS Congratulations sir .... But hamlogon ko kb vaccine sir '
25,86,"Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system Ayurveda.Patanjalis_EvidenceBased_Medicine4Corona PatanjaliCoronil'"
25,87,"India's vaccine diplomacy wins friends in Caribbean, draws global praise"
25,87,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
25,88,now take COVID19 Vaccine at our nearest Government Hospital.(BENIAGRAM HOSPITAL)COVID-19 CSC CSC WESTBENGAL 
25,89,"Coronil doesn't guarantee efficacy incoronavirus cure. Ramdev's company Patanjali launched Coronil, where DrHarshVardhan and NitinGadkari were present. WHO issued a clarification stating that no traditional medicine for COVID-19 had been certified."
25,89,"RT 1: India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
25,89,"RT 1: India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
25,89,"RT 1: India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
25,89,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
25,92,"SheikhRehana, daughter of Bangabandhu SheikhMujiburRahman and younger sister of Prime Minister SheikhHasina, received the first dose of Covid-19 vaccine today Bangladesh "
25,92,Showing that we have to trust the COVID-19 Vaccine'
25,92, 1. Free LPG(Ujjala Yojna)during Lockdown2. Free Rice during Lockdown3. Free Covid Treatment during Covid19 pandemic in Govt Hospital.4. Free Covid19 vaccine.5. Free transportation service during pendemic for lakhs of labourers.6. Free International Transportation(FLIGHT)'
25,92,"Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system Ayurveda.Patanjalis_EvidenceBased_Medicine4Corona PatanjaliCoronil'"
25,93,"Union Health Secretary and Chairman, Empowered Group on Vaccine Administration (Co-WIN) chair meet on COVID vaccination of Age-Appropriate Groups with States and UTs_India_INDIA_manipur"
25,93,WHO  chief thanks PM  Modi for sharing Covid vaccine doses under COVAX programme
25,93,Is my headache due to 1.sleep deprivation 2.crying too much 3.side effect of the covid vaccine or 4.all of the above'
25,93,"IndiaFightsCorona Update on COVID-19 Vaccination- Day 39More than 1.19 Cr COVID19 vaccine doses administered1.61 L vaccine doses given till 6 pm today; 63,458 HCWs received second dose of vaccine today_India_INDIA :"
25,93,States/UTs roll out Intensified Mission Indradhanush 3.0Children and Pregnant Women who missed Immunisation during the COVID-19 pandemic will be identified to catch up with vaccine doses 
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,93,RT : WHO didn't give approval Coronil vaccine. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take'
25,94," justasking, we want the best option either vaccine or syrup.'"
25,94,Anganwadi worker dies a week after receiving Covishield vaccineCovidShield VaccineInjury Manipur Covid19 
26,69,Is it true that above 60 year old patients cannot get the vaccine? Also someone with a heart condition?   
26,69,"frontlineworkers covidvaccine sinopharm PakistanGet vaccinated if you're a healthcare worker or at the facility in any capacity ie. nurse, pharmacist, physiotherapist, technical/auxiliary staff, biomedical, housekeeping, reception, security etc"
26,69,  Today I also got covid vaccine's first dose and I feel too good'
26,69, 12 'Pata nahin kya milaya hai vaccine mein' is the common attitude irrespective of which segment of the society that person belongs to. 'They canforce us to get it' was what someone at work said when our organization started bombarding us with text messages regarding vaccination.'
26,73,_bull I feel vaccinated looking at vaccine consignments travelling cities and countries !  Sir. '
26,73," Reasons for Pakistan softening:- China's forced withdrawal from Ladakh- FATF sword hanging over head- Needs cheap or, if possible, free COVID19  vaccine .-  JandK looking forward after abro of article370 .- Fear of strong retaliation.- To impress  new US  dispensation.'"
26,73,RT : Amidst the global struggle to make Covid-19 vaccine Patanjali Research Institute has accomplished to introduce the first ev'
26,73,RT : Amidst the global struggle to make Covid-19 vaccine Patanjali Research Institute has accomplished to introduce the first ev'
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
26,73,RT _jodhpur: COVID-19 vaccine is the way to control the pandemic and its safety is proved yet again when Director Prof Sanjeev Misra'
26,73,Vaccine side effects are actually a good thing 
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first ev'"
26,73,RT : Amidst the global struggle to make Covid-19 vaccine Patanjali Research Institute has accomplished to introduce the first ev'
26,73,"Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system Ayurveda.IMAFabricatedFacts CondemnIMA Patanjalis_EvidenceBased_Medicine4Corona'"
26,73,RT : Amidst the global struggle to make Covid-19 vaccine Patanjali Research Institute has accomplished to introduce the first ev'
26,73,"Amidst the global struggle to make Covid-19 vaccine,Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system AyurvedaIMAFabricatedFacts CondemnIMA Patanjalis_EvidenceBased_Medicine4Corona'"
26,73,Amidst the global struggle to make Covid-19 vaccine Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system AyurvedaIMAFabricatedFacts CondemnIMA Patanjalis_EvidenceBased_Medicine4Corona 
26,73,RT _jodhpur: COVID-19 vaccine is the way to control the pandemic and its safety is proved yet again when Director Prof Sanjeev Misra'
26,73,RT _jodhpur: COVID-19 vaccine is the way to control the pandemic and its safety is proved yet again when Director Prof Sanjeev Misra'
26,73,RT _jodhpur: COVID-19 vaccine is the way to control the pandemic and its safety is proved yet again when Director Prof Sanjeev Misra'
26,73,"COVID-19 vaccine is the way to control the pandemic and its safety is proved yet again when Director Prof Sanjeev Misra and Deputy Director (Admin) Mr. N R Bishnoi took the second dose. Time to responsibly continue with facemask, distancing and hand hygiene.  _INDIA "
26,73,Covid 19 vaccine 2nd dose Dane today 
26,73,"Covishield Vaccine, 2nd dose taken today. It's safer and have no side effects.. Everyone should go through vaccination to shield themselves from this deadly Covid19 virus infection.    _INDIA CovishieldVaccine COVID19Vaccination "
26,73," 11   This. During the trophy presentation, people were booing when that woman started talking abt vaccine and vaccination. "
26,73,771 19 So dear ... Vaccine also play role of developing immunity and CORONIL also does same with diff. way.We Indians are so brainwashed by our selfish politicians such that we have forgotten our traditional rich medicinal knowlege and bowed down before western powers.'
26,73," 11   He literally said this in that interview:-'I am not against any vaccine, I am not an expert'Donjust read the highlights written by some attention hungry journalists. Read the full article.And anyway half of the crowd today was booing against mandantory vaccination. So?'"
26,73,RT 1: Honorable   lekin aapne to vaccine bnane vale scientist's ka career hi khatam kr diya savem'
26,73,  _INDIA Please Direct all State Government and UT's to Start 24 hrsx7 days VACCINATION across all District level Govt hospitals and Major Pvt Health Facilities to ENSURE MAXIMUM coverage of Vaccine Innoculation. Ensure Life and Safety. 
26,73,RT 1: Honorable   lekin aapne to vaccine bnane vale scientist's ka career hi khatam kr diya savem'
26,73,RT 1: Honorable   lekin aapne to vaccine bnane vale scientist's ka career hi khatam kr diya savem'
26,73,RT 1: Honorable sir   please give suggestions which vaccine 
26,73,RT 1: Honorable   lekin aapne to vaccine bnane vale scientist's ka career hi khatam kr diya savem'
26,73,Honorable   lekin aapne to vaccine bnane vale scientist's ka career hi khatam kr diya savemedicalmsc national msc medical murder commision _IND 
26,73,Honorable sir   please give suggestions which vaccine 
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to introduce the first evidence based medicine for corona through India's ancient medical system Ayurveda.Patanjalis_EvidenceBased_Medicine4Corona PatanjaliCoronil "
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,73,"RT : Amidst the global struggle to make Covid-19 vaccine, Patanjali Research Institute has accomplished to bring the first evid'"
26,76,2nd Dose of COVID-19 vaccine 
26,77,2nd Dose of COVID-19 vaccine 
26,78,Current scenario of India The evil sit on the throne of indiaHe is destroying everything Berojgari is a deadly disease and india suffers from this terrible disease their is no vaccine of this disease We need a antidote to fight this terrible disease  modi_job_do'
26,78,"She Asked for Vaccine, Brainless Modi Will Not Give Then She Will Screw Modi in Rallies Didi Has Brains "
26,78,"  She Asked for Vaccine, Brainless Modi Will Not Give Then She Will Screw Modi in Rallies Didi Has Brains'"
26,78,"Vaccine hesitancy, where people see others diagnosed with illnesses shortly after receiving vaccinations, and assume that the vaccination caused the illness.Post hoc ergo propter hoc.Everybody who's been to moon has eaten chicken.Chicken makes you go to the moon.'"
26,78,_naahim  24_en We made sure that we respect dignity and self respect of countries while distributing the vaccines and that no country shud feel embarrassment while taking our vaccines.Fot the same reason why we named our vaccine outreach effort as VaccineMaitri (Friendship) not gift or Donation.'
26,78, You Have No Balls Is There Any Vaccine for No Balls'
26,78,"The leader who handled the crisis best and steered his country to help other countries with Covid Vaccine, Manufacturing.Projected growth of 11.5% for 2021.The British Herald got Narendra Modi on the cover, with a fabulous description - 'Worldmost powerful person'. "
26,78,"10738243  UK is now history.First fight corona then argue.Your country is a joke now.There was a time when you people looted whole world, now you are begging for you identity.Having 5% of area and population compare to India.Please go and get vaccine for you people then Bark here'"
26,81,RT _IPS: Got the first shot of Corona Vaccine today.  IndiaFightsCOVID19 CovidVaccine 
26,81,"Vaccine refrigerators to store vaccines, organs, blood and other medical essentials safely  clearly a vision that goes even beyond this pandemic!  deserves a huge applause! GodrejForVaccineProtection'"
26,81,RT _IPS: Got the first shot of Corona Vaccine today.  IndiaFightsCOVID19 CovidVaccine 
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,82,"RT _sambal: UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistancehttps:'"
26,83,'New York opens vaccine sites in Brooklyn and Queens to target hardest-hit neighborhoods.' by BY MICHAEL GOLD via NYT New York Times 
26,83,'U.S. federal regulators are expected to allow the Pfizer-BioNTech vaccine to be stored at standard freezer temperatures.' by BY SHARON LAFRANIERE via NYT New York Times 
26,83,"'Where a Vaccination Campaign Faces Skepticism, War and Corruption' by BY DAVID ZUCCHINO AND NAJIM RAHIM via NYT New York Times "
26,83,"'Bulgaria offers a vaccine to anyone who wants one, and long lines form.' by BY BORYANA DZHAMBAZOVA via NYT New York Times "
26,83,Filmmaker Nitin Kumar Gupta gets the second and final COVID vaccine 
26,83," Haha  5th similarity was spot on. Anyways, kitni bhi taareef kar lo humari , we won't give Vaccine to y'all '"
26,83,'W.H.O. head warns that unequal vaccine distribution poses global risk.' by BY ELIAN PELTIER via NYT New York Times 
26,83,"'Pfizer's vaccine works well after one dose, and doesn't always need ultracold storage.' by BY KATIE THOMAS via NYT New York Times "
26,83,"'Many U.S. states are clawing back vaccine doses from unused stockpiles for nursing homes and second doses.' by BY SHARON LAFRANIERE, SHERYL GAY STOLBERG AND ABBY GOODNOUGH via NYT New York Times "
26,83,'Delays Turn Canada's Vaccination Optimism Into Anxiety' by BY IAN AUSTEN via NYT New York Times 
26,84,Having a vaccine is critical but protecting it from temperature variations is equally important to ensure its potency.  with its ultra-low temperature freezers and vaccine refrigerators has done just that - for India and for the world! GodrejForVaccineProtection'
26,84,    WHO didn't give approval Coronil vaccine of Baba Ramdev. Fake news is spreading by Rajat Sharma. It's a matter of lives...please take strict action against him.'
26,85,1 crore + vaccine doses administered in India. The fastest in the world. Covid19 covidvaccineatmanirbharbharat'
26,86,1  Walmart mistakenly books COVID-19 vaccine appointments in Florida against Governors order'
26,86,modi_rojgar_doBoycott_modi students_dislikes_modi After Corona virus we now need a vaccine against Modi virus . modi_rojgar_do'
26,86,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance"
26,86,  Then why many other countries have demanded same vaccine for use?'
26,86,_INDIA    _India      _News Many healthcare workers and staff's of ESIC in Bihar region posted in various district's has not provided this COVID vaccine till date. We have worked continuously from Mar 20 till date.'
26,86,1 crore + vaccine doses administered in India. The fastest in the world. Covid19 covidvaccineatmanirbharbharat'
26,87,"UN chief Antonio Guterres voices appreciation for India's leadership in fight against COVID-19, vaccine assistance"
26,88,The UK: The first country to offer a meal deal on a vaccine. 
26,88,My wife tried to deliver the news that both her parents have now received the first dose of the vaccine by telling me 'My dad got stabbed today.''
26,88,i feel like water hose water a lifetime vaccine 
