Latitude,Longitude,Tweets
37,-93,"RT : Covid inpatients 33. Vaccine clinics continue for next 8/9 days, up to 1,800 doses/day.  Excited for the next phase inclu'"
37,-93,"The guy that gave me my second vaccine dose today looked at his clipboard and said 'Barak Hill... the musician?' I said, 'That was a long time ago.' COVID19Vaccine'"
37,-93," Vaccine is still in limited supply and being directed to high risk individuals. But there is real progress occurring in vaccine supply, especially if JJ is approved today. I know our community will work together to get everyone vaccinated.  We want our teachers vaccinated!'"
37,-93,Spreading hope at the Springfield-Greene County Health Department vaccine clinic.  MissouriState GoMaroon 
37,-93,"RT : Covid inpatients 33. Vaccine clinics continue for next 8/9 days, up to 1,800 doses/day.  Excited for the next phase inclu'"
37,-93, delivering his final press briefing as  Director. We are onsite at  community COVID-10 vaccine clinic. Groups and volunteers from across the community are volunteering today. 417FinishStrong 
37,-93,"RT : Covid inpatients 33. Vaccine clinics continue for next 8/9 days, up to 1,800 doses/day.  Excited for the next phase inclu'"
37,-93, It seems to be a very 'locks on the wrong side of the door' kind of problem.They very focused on making sure they donaccidentally give a vaccine to someone who isnon the list and totally losing sight of the fact they blocking people who *are* on the list.'
37,-93,"RT : Covid inpatients 33. Vaccine clinics continue for next 8/9 days, up to 1,800 doses/day.  Excited for the next phase inclu'"
37,-93,"RT : Covid inpatients 33. Vaccine clinics continue for next 8/9 days, up to 1,800 doses/day.  Excited for the next phase inclu'"
37,-93,"Covid inpatients 33. Vaccine clinics continue for next 8/9 days, up to 1,800 doses/day.  Excited for the next phase including teachers! But, remember Cox is focused on medically vulnerable, currently vaccinating 70+ y/o. Every vaccine is a possible hospitalization avoided! "
37,-93,"First to receive COVID-19 vaccinations, seniors are leading a wave of new travel bookings.  "
37,-93,Will always be thankful for 's work and steady counsel through challenges and decisions I never anticipated facing. Using science to protect our community and keep businesses safely open.Now it's on all of us to finish strong through vaccine deployment. 
37,-93,RT : Gov. Mike Parson announced the state would expand eligibility to cover around 3.5 million residents amid a slowly increasing'
37,-93,"'The coronavirus is going to go away without a vaccine  and we're not going to see it again, hopefully, after a period of time.' "
37,-93,New coronavirus cases fall by 20% 
37,-93,_Joe A big thank you to all the congress people who have saved me money on gas I can't afford to drive to get a vaccine that's never coming! Keep up the good work!'
37,-93,"Can y'all do me a favor and leave a comment for my grandma Willie to read? She got her last dose of what she calls 'the Clovis' vaccine today, but I know she's feeling a little isolated and loves when I read her comments she gets online  "
37,-93,RT : Gov. Mike Parson announced the state would expand eligibility to cover around 3.5 million residents amid a slowly increasing'
37,-93,RT : Gov. Mike Parson announced the state would expand eligibility to cover around 3.5 million residents amid a slowly increasing'
37,-93,"_Kendrick633 I like to help others and haven't been available for the clinical trials; by getting the vaccine, I can contribute to society and to science.'"
37,-93,RT :   We knew he couldn't handle vaccine distribution. Look how he has handled the pandemic so far.'
37,-93,Gov. Mike Parson announced the state would expand eligibility to cover around 3.5 million residents amid a slowly increasing supply of vaccine doses. 1  
37,-93,RT : BREAKING: Missouri to activate next phase of COVID-19 vaccine plan on March 15; teachers and infrastructure workers among those'
37,-93,"RT : Big news from 1:  says Missouri teachers, 'essential workers' will be eligible for COVID-19 vaccine st'"
37,-93,"RT : Big news from 1:  says Missouri teachers, 'essential workers' will be eligible for COVID-19 vaccine st'"
37,-93,"RT : Big news from 1:  says Missouri teachers, 'essential workers' will be eligible for COVID-19 vaccine st'"
37,-93,"Big news from 1:  says Missouri teachers, 'essential workers' will be eligible for COVID-19 vaccine starting March 15 "
37,-93,"RT : News-Leader: Missouri teachers, 'essential workers' eligible for COVID-19 vaccine starting March 15 "
37,-93," Not yet, but we are moving pretty fast. There are about 10,000 people in this stage, and we have had about 30% get the vaccine per  stage.'"
37,-93,"Those who qualify include Missouri teachers, grocery store employees, child care providers, food producers and other essential workers. "
37,-93,"News-Leader: Missouri teachers, 'essential workers' eligible for COVID-19 vaccine starting March 15 "
37,-93,"I would be very skeptical if I were black and being told that I'm getting the first covid-19 vaccine because I'm more susceptible to covid-19.  What a bunch of bullshit.  If they try to hold me down, to give me the vaccine, I would retaliate.'"
37,-93,RT : BREAKING: Missouri to activate next phase of COVID-19 vaccine plan on March 15; teachers and infrastructure workers among th'
37,-93,RT : BREAKING: Missouri to activate next phase of COVID-19 vaccine plan on March 15; teachers and infrastructure workers among those'
37,-93,"If you're looking for a COVID-19 vaccine, you can try your luck with Walmart's online scheduler.  "
37,-93,  We knew he couldn't handle vaccine distribution. Look how he has handled the pandemic so far.'
37,-92, Hearing you from Missouri where Gov Parson is deliberately not sending vaccine to STL/KC because they didn't vote for him. But I'd still like to see the whole lot of 'em brought up on negligent homicide charges b/c if the shoe fits...'
37,-92, 47689497 I'm all for science. Please explain the science behind getting the same vaccine over and over every time you travel outside the country.'
37,-92," Even if credit goes elsewhere than GoI, for the sake of humanity, we need to develop a mechanism where the public and private sector actually start rolling out the vaccine jointly at a larger scale than at present "
37,-92,First COVID vaccine appointment scheduled!'
37,-92,Reminder- vaccine clinic at school Apr 7and8 to make it easier to obtain booster immunizations for your child.  Return consent by Mar 1.'
37,-92,"We're hiring in West Plains , MO! Click the link in our bio to apply to this job and more: Pharmacy Technician COVID 19 Vaccine Support at CVS Health cvspharmtech pharmtech'"
37,-92, India Covid_19 rising is directly proportional to GoI's obnoxious intransigence of not letting vaccines to private sectors. Every health/life loss after vaccine availability is a cardinal sin centralization  for the sake of petty credit'
37,-92,So many healthcare workers have sacrificed so much during the pandemic and it makes me reasonably furious to see other healthcare workers who are refusing the vaccine and barely follow their hospitals' mask requirements.'
37,-91,"That worries me, when there is no live virus injection, yet you're still getting sick from the chemicals.  Too new of a vaccine - no thanks. Reminds me to check on two elderly friends who both received their second shot last week. Hope you get to feeling better soon! "
37,-91," Even if credit goes elsewhere than GoI, for the sake of humanity, we need to develop a mechanism where the public and private sector actually start rolling out the vaccine jointly at a larger scale than at present "
37,-91,First COVID vaccine appointment scheduled!'
37,-91," _NG If urban residents have to drive 2 hours to get the vaccine, they are going to rural areas right?  So they are taking vaccines from rural residents.'"
37,-91,   Itnot about who 'deserves' the vaccine sicko. Old people it because they are at risk and prisoners need it because of the tight conditions in jails. They are failing to give it to senior but itnot the prisonersault.  Whatwrong with you?'
37,-91, India Covid_19 rising is directly proportional to GoI's obnoxious intransigence of not letting vaccines to private sectors. Every health/life loss after vaccine availability is a cardinal sin centralization  for the sake of petty credit'
37,-90,Please help I'm really hurting right now. I'm diabetic and hurt my foot and I have to be on bed rest for who knows how longPlease any help would be appreciated.Cashapp: $Jenn052192 
37,-90,"The FDA reported that, like its predecessors, the JandJ shot offers strong protection against the worst outcomes. By 28 days after the injection, there were no hospitalizations or deaths in study volunteers. &gt;&gt;&gt; "
37,-90,"That worries me, when there is no live virus injection, yet you're still getting sick from the chemicals.  Too new of a vaccine - no thanks. Reminds me to check on two elderly friends who both received their second shot last week. Hope you get to feeling better soon! "
37,-90,Comparing an Asian group to the COVID 19 virus and wishing for there to be a vaccine to use on them to have them disappear is not okay.  AND NOT FUNNY in anyway to use as a joke.  RacismBayern3Bayern3RacistRassismusBeiBayern3RACISM IS NOT AN OPINION'
37,-90,Covid-19 vaccine clinicscoming up. KZIM's Brandon Dickson hasdetails. 
37,-90,I completed my two-shot full vaccination of Pfizer vaccine. 
37,-90,RT : UOG CLINIC OUT OF MODERNAThe UOG COVID-19 vaccination clinic is out of Moderna. The next shipment is expected to arrive on M'
37,-90,RT : UOG CLINIC OUT OF MODERNAThe UOG COVID-19 vaccination clinic is out of Moderna. The next shipment is expected to arrive on M'
37,-90,UOG CLINIC OUT OF MODERNAThe UOG COVID-19 vaccination clinic is out of Moderna. The next shipment is expected to arrive on March 5. It is ok to receive your Dose 2 up to six weeks after Dose 1. This delay will not reduce the effectiveness of your vaccine. 
37,-90,  The numbers on the website I shared are the official numbers direct from the system tracking all Missouri vaccine allocation. I've seen these numbers for weeks and haven't noticed any significant changes.'
37,-90, It's 72 degrees in my bedroom and I'm unboxing this vaccine-awww...'
37,-90,"Is posing with your vaccine card weird or no? Idk to me it seems off, but also it isn't hurting anyone. COVID19'"
37,-90,Check out the new website here&gt;&gt;&gt; 
37,-90,See who is eligible under the Phase 1B+ plan here&gt;&gt;&gt; 
37,-90,"I get the frustration, but dividing urban vs rural over this vaccine isn't the solution (although it's great for the writer's audience). Few journalists write articles when rural Missourians have to drive hours to STL or KC for so many reasons (including healthcare). "
37,-90, I wonder who in Singapore will get this vaccine??'
37,-90,RT _xo: y'all swallow cum but be afraid of what's in the vaccine? Hmmm aight'
37,-90,Or people that have Covid and have the antibodies which is better than the vaccine. Crazy! 
37,-90,COVID-19 vaccine available to anyone over the age of 16 until 5 p.m. today in Bollinger County. Register here&gt;&gt;&gt; 
37,-90,'This is one of those times where you're going to have to weigh risks and benefits.' &gt;&gt;&gt; 
37,-90,"Biden's Covid Plan is Pro-Life, Pro Business, Pro Commerce, Pro economy, Pro Jobs, Pro Labor, Pro small business, Pro Schools, Pro-Government, Pro Community, Pro-Family, Pro-Health Care, Pro America, Pro Church, Pro Vaccine, Pro Work, USPS, Letter Carriers "
37,-90,Bring. It. On. FDA says Johnson and Johnson Covid-19 vaccine meets requirements for emergency use authorization - CNN 
37,-90,Got benched during the game cus of this vaccine tf'
37,-90,COVID-19 vaccine makers told Congress on Tuesday to expect a big jump in the delivery of doses over the coming month&gt;&gt;&gt; 
37,-90,Covid Vaccine 2. Been in bed for 17 hours. Body aching and can't sleep. Not sure if I'm hot or cold. Still worth it. COVIDVaccination 
37,-90,Here is accurate information about vaccine allocation in Missouri. Rollout will take time. Thanks for patience and please get vaccinated in your area. STL COVID19 
37,-90,  But that hasn't been the message. So teachers are afraid if they get vaccine they can still transmit it to others which is why they're scared to go back even when they're vaccinated themselves. There hasn't been an announcement from the cdc stating otherwise'
37,-90,"RT : The island's next shipment of vaccine, for the month of March, is not scheduled to arrive until late next week. "
37,-90,We're doing screening for the vaccine today at work and a vocal bunch of people are all making it sound like anyone who gets it is a friggin troglodyte.'
37,-90,"Idk why the covid vaccine has become a partisan issue... y'all, the vaccine is not gonna introduce government nano-bots into your bloodstream...'"
37,-90,"  Another Swamp member's reply, watch CNN again, Biden says the vaccine first and corrected it to the Vaccinator.Your half truths and lies, is exactly what wrong with our country. VOTE TRAITOR TED CRUZ OUT!'"
37,-90,"The island's next shipment of vaccine, for the month of March, is not scheduled to arrive until late next week. "
37,-90,  I think Dr Fauci could have responded better than he did. He said he couldn't make a recommendation yet on whether or not vaccinated grandparents can see grandkids. Very irresponsible. If the vaccine doesn't make visits allowable what will?'
37,-90,Meghan McCain Called Out Covid Vaccine Rollout  Twitter Responded via  
37,-90,"If you're looking for work in Sikeston, MO, check out this Pharmacy Technician - Retail Store job via the link in our bio: Pharmacy Technician COVID 19 Vaccine Support at CVS Health'"
37,-90,Y'all have no idea how hard I've been tryna get a damn vaccine. They just dont want me to live.'
37,-90,"25 it's easy to forget, could u imagine how much worst Trump would've made the TX storm / covid vaccine rollout?Instead, it's just a normal headline regarding emergency measures. Ahhh....so nice to have an adult back in there.Stuff like that hits the ol' pnl'"
37,-90,"  Well, Palestine and PR are both 'territories' captured during war. Iprefer to be denied access to an experimental vaccine than coerced into getting one, personally; "
37,-90,"RT : FSM President David Panuelo, told Pohnpei's traditional leadership, the Mwoalen Wahu, Thursday that the country has vaccinated'"
37,-90,RT : Teachers in Missouri A Friend of Mine is 7 Jess Piper would like to Speak to You She is Running in MO-1 2022 She'
37,-89,"The 1C group is eligible to get their COVID-19 vaccines Monday, but local pharmacies like Strawberry Hills Pharmacy in Paducah are still prioritizing the 1A and 1B group. Tonight at 5and6, when they and regional vaccination sites will begin vaccinations for the 1C group.vaccine "
37,-89," _FDA Speaks to Fauci yesterday, downplays vaccine today. Shocking'"
37,-89,"Baptist Health says it has reached a major milestone  administering more than 100,000 COVID-19 vaccine doses (and counting) to patients in Kentucky and Southern Indiana. "
37,-89,"The FDA reported that, like its predecessors, the JandJ shot offers strong protection against the worst outcomes. By 28 days after the injection, there were no hospitalizations or deaths in study volunteers. &gt;&gt;&gt; "
37,-89,"Illinois Gov. JB Pritzker and the Illinois Department of Health have expanded phase 1B of the COVID-19 vaccine eligibility to include people with serious medical conditions, in line with federal guidance.  "
37,-89,President Joe Biden last week announced $4 billion for a humanitarian program called COVAX. But officials involved suggest Biden's money and rhetorical support will not address the real reasons behind the dire state of global vaccine inequality. 
37,-89,_Chair I wonder if MP's have had the vaccine yet'
37,-89,"   I received my second vaccine shot last week, I am still scared to death about being out in public for long periods of time.'"
37,-89,Covid-19 vaccine clinicscoming up. KZIM's Brandon Dickson hasdetails. 
37,-89, The rules for distribution are somewhat understandable yet it seems actual practice is very different. For example I've heard some places give the vaccine to anyone simply because vials were thawed out in excess of available people to vaccinate.'
37,-89,The Jackson County Health Department has COVID-19 vaccine appointments available. The health department operates two mass vaccination sites: one at Southern Illinois University Carbondale's Banterra Center and one at the Carbondale Civic Center. 
37,-89,  The numbers on the website I shared are the official numbers direct from the system tracking all Missouri vaccine allocation. I've seen these numbers for weeks and haven't noticed any significant changes.'
37,-89,"Kentucky is moving to Covid vaccine phase 1C (which should include me...I think) on March 1. I am very confused about whether I can schedule an appointment now if it's after March 1, or if I have to wait until March 1 to schedule it. There is no guidance.'"
37,-89," Is this a real argument from an adult?Companies pour tons of resources and hours into fast tracking a vaccine, getting it approved in record time for a pandemic that has shut the world down?And they're the bad guys for being rewarded?Grow the fuck up and drop your privilege.'"
37,-89,NEW COVID-19 VACCINE SITES: Caldwell County Medical Center is one of six new regional COVID-19 vaccination sites Kentucky Gov. Andy Beshear announced today. The hospital says it launched its first round of doses this morning.  
37,-89, It's 72 degrees in my bedroom and I'm unboxing this vaccine-awww...'
37,-89,"Is posing with your vaccine card weird or no? Idk to me it seems off, but also it isn't hurting anyone. COVID19'"
37,-89,Check out the new website here&gt;&gt;&gt; 
37,-89,See who is eligible under the Phase 1B+ plan here&gt;&gt;&gt; 
37,-89,"I get the frustration, but dividing urban vs rural over this vaccine isn't the solution (although it's great for the writer's audience). Few journalists write articles when rural Missourians have to drive hours to STL or KC for so many reasons (including healthcare). "
37,-89,"Despite the 95 percent effectiveness at preventing coronavirus infection after two doses of its vaccine, Pfizer is now seeing what a third dose might do. "
37,-89,"Despite the 95 percent effectiveness at preventing coronavirus infection after two doses of its vaccine, Pfizer is now seeing what a third dose might do. "
37,-89,"RT 6: The next COVID-19 vaccine clinic at the Murray State CFSB Center regional site is set for March 3, the Calloway County Heal'"
37,-89,"The next COVID-19 vaccine clinic at the Murray State CFSB Center regional site is set for March 3, the Calloway County Health Department says.  "
37,-89,Or people that have Covid and have the antibodies which is better than the vaccine. Crazy! 
37,-89,COVID-19 vaccine available to anyone over the age of 16 until 5 p.m. today in Bollinger County. Register here&gt;&gt;&gt; 
37,-89,'This is one of those times where you're going to have to weigh risks and benefits.' &gt;&gt;&gt; 
37,-89,2 I had loads of the government about shielding as well and also deeming me vulnerable. Already had my first vaccine today.'
37,-89,"Johnson and Johnson's single-dose vaccine protects against COVID-19, according to an analysis by U.S. regulators Wednesday that sets the stage for a final decision on a new and easier-to-use shot to help tame the pandemic. "
37,-89,"On a positive note, had my vaccine today.'"
37,-89,"Biden's Covid Plan is Pro-Life, Pro Business, Pro Commerce, Pro economy, Pro Jobs, Pro Labor, Pro small business, Pro Schools, Pro-Government, Pro Community, Pro-Family, Pro-Health Care, Pro America, Pro Church, Pro Vaccine, Pro Work, USPS, Letter Carriers "
37,-89,Bring. It. On. FDA says Johnson and Johnson Covid-19 vaccine meets requirements for emergency use authorization - CNN 
37,-89,"Kroger Health says it has received COVID-19 vaccine doses, and will begin administering the shots at two west Kentucky pharmacies. Here's what you need to know to make an appointment.  "
37,-89,COVID-19 vaccine makers told Congress on Tuesday to expect a big jump in the delivery of doses over the coming month&gt;&gt;&gt; 
37,-89,Had the second dose of the Pfizer vaccine yesterday. I should've known it was going to have me fucked up because the nurse said 'this dose is more potent than the last.'Nobody uses the word 'potent' to describe a product unless it's guaranteed to have you on your ass '
37,-89,Here is accurate information about vaccine allocation in Missouri. Rollout will take time. Thanks for patience and please get vaccinated in your area. STL COVID19 
37,-89,The Christian County Health Department is accepting appointments at the Bruce Convention Center for people ages 70 and older.  
37,-89," The fact that I, Meghan McCain, co-host of 'The View,' don't know when or how I will be able to get a vaccine because the rollout for my age range and my health is so nebulous, I have no idea when and how I get it,' Me non celebrity knows how to get mine ..'"
37,-89," See how it's so simple, are you not educated.. "
37,-89,  Does it mean 1c can get vaccine starting Mar. 1 or can begin signing up Mar. 1?'
37,-88,"The 1C group is eligible to get their COVID-19 vaccines Monday, but local pharmacies like Strawberry Hills Pharmacy in Paducah are still prioritizing the 1A and 1B group. Tonight at 5and6, when they and regional vaccination sites will begin vaccinations for the 1C group.vaccine "
37,-88," _FDA Speaks to Fauci yesterday, downplays vaccine today. Shocking'"
37,-88,Mark Machin Resigns From Canada's Top Pension Fund After U.A.E. Vaccination  
37,-88,"Baptist Health says it has reached a major milestone  administering more than 100,000 COVID-19 vaccine doses (and counting) to patients in Kentucky and Southern Indiana. "
37,-88,"Illinois Gov. JB Pritzker and the Illinois Department of Health have expanded phase 1B of the COVID-19 vaccine eligibility to include people with serious medical conditions, in line with federal guidance.  "
37,-88,President Joe Biden last week announced $4 billion for a humanitarian program called COVAX. But officials involved suggest Biden's money and rhetorical support will not address the real reasons behind the dire state of global vaccine inequality. 
37,-88,_Chair I wonder if MP's have had the vaccine yet'
37,-88,"   I received my second vaccine shot last week, I am still scared to death about being out in public for long periods of time.'"
37,-88, The rules for distribution are somewhat understandable yet it seems actual practice is very different. For example I've heard some places give the vaccine to anyone simply because vials were thawed out in excess of available people to vaccinate.'
37,-88,The Jackson County Health Department has COVID-19 vaccine appointments available. The health department operates two mass vaccination sites: one at Southern Illinois University Carbondale's Banterra Center and one at the Carbondale Civic Center. 
37,-88,"Kentucky is moving to Covid vaccine phase 1C (which should include me...I think) on March 1. I am very confused about whether I can schedule an appointment now if it's after March 1, or if I have to wait until March 1 to schedule it. There is no guidance.'"
37,-88," Is this a real argument from an adult?Companies pour tons of resources and hours into fast tracking a vaccine, getting it approved in record time for a pandemic that has shut the world down?And they're the bad guys for being rewarded?Grow the fuck up and drop your privilege.'"
37,-88,NEW COVID-19 VACCINE SITES: Caldwell County Medical Center is one of six new regional COVID-19 vaccination sites Kentucky Gov. Andy Beshear announced today. The hospital says it launched its first round of doses this morning.  
37,-88, Got my 1st vaccine  today!! The 2nd one is in a month!! God Bless'
37,-88,"Despite the 95 percent effectiveness at preventing coronavirus infection after two doses of its vaccine, Pfizer is now seeing what a third dose might do. "
37,-88," I'm so grateful! I get my 1st phizer vaccine on Monday! I'm 62 with a lot of health issues, after I get my 2nd vaccine I will get to make my hair done '"
37,-88,"Despite the 95 percent effectiveness at preventing coronavirus infection after two doses of its vaccine, Pfizer is now seeing what a third dose might do. "
37,-88,V.I.P. Immunization' for the Powerful and Their Cronies Rattles South America 
37,-88,"RT 6: The next COVID-19 vaccine clinic at the Murray State CFSB Center regional site is set for March 3, the Calloway County Heal'"
37,-88,"The next COVID-19 vaccine clinic at the Murray State CFSB Center regional site is set for March 3, the Calloway County Health Department says.  "
37,-88,The _HoptownKY is now offering the COVID-19 vaccine to Kentuckians 60+.  
37,-88,"RT : The MISD Food Pick Up service (for 18andunder-no school affiliation required) will be Friday, February 26, 2021.Food Pick'"
37,-88,2 I had loads of the government about shielding as well and also deeming me vulnerable. Already had my first vaccine today.'
37,-88,"Johnson and Johnson's single-dose vaccine protects against COVID-19, according to an analysis by U.S. regulators Wednesday that sets the stage for a final decision on a new and easier-to-use shot to help tame the pandemic. "
37,-88,"On a positive note, had my vaccine today.'"
37,-88,"Kroger Health says it has received COVID-19 vaccine doses, and will begin administering the shots at two west Kentucky pharmacies. Here's what you need to know to make an appointment.  "
37,-88,NHS app could show Covid vaccine status or latest test result 
37,-88,"RT : The MISD Food Pick Up service (for 18andunder-no school affiliation required) will be Friday, February 26, 2021.Food Pick'"
37,-88,"RT : The MISD Food Pick Up service (for 18andunder-no school affiliation required) will be Friday, February 26, 2021.Food Pick'"
37,-88,"The MISD Food Pick Up service (for 18andunder-no school affiliation required) will be Friday, February 26, 2021.Food Pick-Up will occur on Friday's NTI scheduled day, to allow  MISD staff to receive their second COVID-19 vaccine.)Full info@ "
37,-88,The Christian County Health Department is accepting appointments at the Bruce Convention Center for people ages 70 and older.  
37,-88," The fact that I, Meghan McCain, co-host of 'The View,' don't know when or how I will be able to get a vaccine because the rollout for my age range and my health is so nebulous, I have no idea when and how I get it,' Me non celebrity knows how to get mine ..'"
37,-88," See how it's so simple, are you not educated.. "
37,-88,Governor Andy Beshear announced Monday the regional COVID-19 vaccine centers across the state will be able to move to group 1C and start administering vaccinations beginning March 1st. 
37,-88,  Does it mean 1c can get vaccine starting Mar. 1 or can begin signing up Mar. 1?'
37,-88,76D  _mcfadden  Tell that to those folks in Oregon who got the Pfizer vaccine and Covid.'
37,-88,"At CVS Health you can do what you love, and love what you do. We're hiring! Join TeamCVS Pharmacist  COVID Vaccine Support in Paducah, KY Apply online or join our talent community! NowHiring "
37,-88,"Kentucky Will Start 1C Vaccine Distribution Next Week, Trigg Hospital Accepting Appointments For COVID Vaccine, Cadiz Lions Club Easter Egg Hunt Canceled "
37,-88,Governor Andy Beshear announced Monday the regional COVID-19 vaccine centers across the state will be able to move to group 1C and start administering vaccinations on March 1st. 
37,-88,Governor Andy Beshear announced Monday the regional COVID-19 vaccine centers across the state will be able to move to group 1C and start administering vaccinations beginning March 1st. 
37,-87,Thank you to Munfordville Pizza Hut for providing lunch for our Hart County COVID-19 vaccine clinic staff! 
37,-87,RT : Appointments still available at Bowling Green's Kroger COVID-19 vaccine clinic  
37,-87,Kroger will start taking appointments for 1C on Monday. 
37,-87," You should offer bonuses to employees for getting the vaccine, I think most people would get it if there was an incentive, just a thought'"
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,"The FDA reported that, like its predecessors, the JandJ shot offers strong protection against the worst outcomes.  "
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,Appointments still available at Bowling Green's Kroger COVID-19 vaccine clinic  
37,-87,Appointments still available at Bowling Green's Kroger COVID-19 vaccine clinic  
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,"Starting on March 1, the T.J. Vaccine Hotline will be open to those in phase 1C. "
37,-87,"@___beaute___ Right, I was just thinking 'do they not have something to prevent this?' I think maybe an i.d. or something at the time, especially because you donwant someone thinking they are smarter than all and getting a covid vaccine twice 1 in Ky and 1 in ohio.'"
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,"Kentucky is continuing to ramp up its rollout of the coronavirus vaccine, with Gov. Andy Beshear on Thursday announcing 119 additional sites across the state, bringing the state's total to 410 locations. "
37,-87,"RT :   Asked by a reporter, Beshear says about 1,000 Ohioans jumped the line at the Covington vacc'"
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,My Mom is getting her first dose of the vaccine tomorrow and I couldn't be happier '
37,-87,"RT :   Asked by a reporter, Beshear says about 1,000 Ohioans jumped the line at the Covington vacc'"
37,-87,Just got vaccine 1. My second dose is in a month. 
37,-87,"RT :   Asked by a reporter, Beshear says about 1,000 Ohioans jumped the line at the Covington vacc'"
37,-87,"RT :   Asked by a reporter, Beshear says about 1,000 Ohioans jumped the line at the Covington vacc'"
37,-87,"Days after marking a solemn milestone in the pandemic, President Joe Biden is celebrating the pace of his efforts to end it. Today, Biden marked the administration of the 50 millionth dose of COVID-19 vaccine since his swearing-in.  "
37,-87,"  Asked by a reporter, Beshear says about 1,000 Ohioans jumped the line at the Covington vaccine site to get it before Kentuckians. Not cool.'"
37,-87,  Beshear announces several new vaccine sites today. Go to 
37,-87," Information about transportation to vaccine sites for those who need it. Also, there's a local service created by a  grad. Story here: "
37,-87, Me and my husband are not getting the vaccine we don't want it'
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,"I don't understand people that are deathly afraid of covid not wanting to take the vaccine?! Literally masks and this vaccine are the only way to start herd immunity and get us back to normal. If you want to make it end, start with the vaccine.'"
37,-87,RT : Hey  tell us again about how you are immune because you already had it. You are NOT a Doctor you are a useless quack'
37,-87,RT : Hey  tell us again about how you are immune because you already had it. You are NOT a Doctor you are a useless quack'
37,-87,RT : Hey  tell us again about how you are immune because you already had it. You are NOT a Doctor you are a useless quack'
37,-87,Hey  tell us again about how you are immune because you already had it. You are NOT a Doctor you are a useless quack. How many people do you put at risk daily? 
37,-87,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-87,"RT _knittin: Oh for phucks sake.  We're back to trans phobia again. The migrant caravans, the vaccine chips, the pizza-pedo thing, B'"
37,-87,"Oh for phucks sake.  We're back to trans phobia again. The migrant caravans, the vaccine chips, the pizza-pedo thing, Biden is a basement....  They must have these horseshit stories in a fear mongering Rolodex somewhere.'"
37,-87,Commissioner in ManateeCounty Florida under investigation over pop-up vaccine site put in affluent area under agreement with Gov RonDeSantis -Southern politics are always on the menu at ChickenFriedPolitics.com-
37,-87, Got my 1st vaccine  today!! The 2nd one is in a month!! God Bless'
37,-87," I'm so grateful! I get my 1st phizer vaccine on Monday! I'm 62 with a lot of health issues, after I get my 2nd vaccine I will get to make my hair done '"
37,-87,"PLAN NOT NECESSARY: Florida Gov RonDeSantis defends state's COVID19 vaccine rollout, says detailed plan not needed-Southern politics are always on the menu at ChickenFriedPolitics.com-"
37,-87,Veterans can get up to date information on VA's COVID Vaccine webpage. 
37,-86, We need the vaccine made in Canada/ we grow weed how can we not procure vaccine for free/ Canada you need to figure some finance issues out/ weed for vaccine see who delivers.... if you can get weed in an hour how long will we wait for vaccine'
37,-86,Thank you to Munfordville Pizza Hut for providing lunch for our Hart County COVID-19 vaccine clinic staff! 
37,-86,RT : Appointments still available at Bowling Green's Kroger COVID-19 vaccine clinic  
37,-86, I get my second Moderna vaccine in 12 days.   I will be glad.'
37,-86,Kroger will start taking appointments for 1C on Monday. 
37,-86,I am glad the African countries are receiving the vaccine.'
37,-86," You should offer bonuses to employees for getting the vaccine, I think most people would get it if there was an incentive, just a thought'"
37,-86,WE ALL WANT THE VACCINE. STOP TALKING AND START SUPPLYINGGGGGGGGG.'
37,-86,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-86,"The FDA reported that, like its predecessors, the JandJ shot offers strong protection against the worst outcomes.  "
37,-86,"I live that one! Plus they get a little HIV, plasmodium falciparum, and aborted fetal tissue to boot!Gene therapy-it's not a vaccine as vaccines help prevent disease!It's unknown what will happen as all this invaded every cell in the body! Many health providers think it may kill. "
37,-86,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-86,I have just taken my 2nd Moderna vaccine.  ...so we shall see.  '
37,-86,Appointments still available at Bowling Green's Kroger COVID-19 vaccine clinic  
37,-86,Appointments still available at Bowling Green's Kroger COVID-19 vaccine clinic  
37,-86,T.J. Health preparing for Phase 1C of vaccinations
37,-86," No reaction to first shot.  Had some reaction to second shot, but not real bad.  I had the Pfizer vaccine.  Glad you were able to get your first one.'"
37,-86,"RT : I'd hire him, be proud to work with him. This case is a surrogate marker for the shameful theft of physician autonomy.'"
37,-86,"RT : This morning I joined  to discuss re-opening schools, the COVID-19 vaccine rollout and more!"
37,-86,"Starting on March 1, the T.J. Vaccine Hotline will be open to those in phase 1C. "
